# Species	Genes	Alg.-Conn.	GCF_000001405.39_GRCh38.p13_protein.faa	GCF_000002285.3_CanFam3.1_protein.faa	GCF_000181335.3_Felis_catus_9.0_protein.faa	GCF_000464555.1_PanTig1.0_protein.faa	GCF_003709585.1_Aci_jub_2_protein.faa
5	10	0.545	NP_612465.3	XP_005631554.1,XP_022261389.1,XP_540875.3	XP_023095807.1,XP_023095808.1	XP_007092140.1	XP_014923507.2,XP_026901724.1,XP_026901727.1
5	10	0.509	NP_001298089.1,NP_001298091.1,NP_006279.2	NP_001274058.1	XP_003992492.1,XP_006936791.1	XP_007072940.1	XP_026892533.1,XP_026892534.1,XP_026892535.1
5	10	0.535	NP_000957.1,XP_024304880.1,XP_024304881.1	XP_005636834.1	XP_023112875.1,XP_023112876.1	XP_007081431.1	XP_026892064.1,XP_026892065.1,XP_026892066.1
5	10	0.531	NP_004689.1	XP_003639679.1,XP_022260677.1	XP_003990619.1,XP_006935144.1,XP_019693335.1	XP_007088119.1	XP_014940332.1,XP_014940334.1,XP_026912080.1
5	10	0.587	NP_001350037.1,NP_001350038.1,NP_001357738.1	XP_022261489.1	XP_006937494.1,XP_006937495.1	XP_007092004.1,XP_007092005.1,XP_007092006.1	XP_014935401.2
5	10	0.567	NP_001333102.1,NP_689660.2,XP_016876537.1	XP_005623411.1,XP_013971343.1,XP_022277666.1	XP_023111433.1	XP_007073759.1	XP_026921439.1,XP_026921440.1
5	10	0.527	NP_001231514.1	XP_005629534.1,XP_013975251.1	XP_019681447.1,XP_019681448.1,XP_023106384.1	XP_015393195.1	XP_014922538.1,XP_026931383.1,XP_026931385.1
5	10	0.534	NP_001336361.1,NP_149096.2	XP_852490.1	XP_019678287.1,XP_019678288.1,XP_019678289.1	XP_007085078.1	XP_026898556.1,XP_026898557.1,XP_026898558.1
5	10	0.601	NP_057222.2	XP_536955.2	XP_003998847.1,XP_019676467.1,XP_019676468.1	XP_007087376.1,XP_015395372.1,XP_015395373.1	XP_026898960.1,XP_026898961.1
5	10	0.529	NP_067062.1,XP_011535346.1	XP_022278166.1	XP_003987853.1,XP_006933030.1,XP_023111577.1	XP_007095163.1	XP_014927173.2,XP_026921888.1,XP_026921889.1
5	10	0.589	NP_006730.2,XP_006724305.1	XP_022280201.1	XP_003989272.1,XP_006934066.1,XP_006934067.1	XP_015399459.1	XP_026926689.1,XP_026926690.1,XP_026926691.1
5	10	0.559	NP_006338.1,XP_005270419.1,XP_016855546.1	XP_848237.1	NP_001265790.1,XP_006934708.1,XP_019691501.1	XP_007077421.1	XP_014922265.1,XP_014922266.1
5	10	0.535	NP_001015880.1,NP_004661.2	XP_022266060.1	XP_023096097.1,XP_023096098.1,XP_023096099.1	XP_015391742.1	XP_026905746.1,XP_026905747.1,XP_026905748.1
5	10	0.464	NP_001305431.1,NP_063945.2	XP_005625165.1,XP_005625166.1	XP_006939705.2,XP_023098785.1	XP_015399058.1	XP_026907531.1,XP_026907532.1,XP_026907533.1
5	10	0.55	NP_001294985.1,NP_631903.1	XP_536287.3	XP_003981292.1,XP_006927938.1,XP_019693509.1	XP_007094159.1	XP_014928501.1,XP_026892038.1,XP_026892048.1
5	10	0.524	NP_057595.2,XP_011518989.1	XP_013964153.1	XP_011282081.1,XP_019690056.1,XP_019690057.1	XP_007093370.2	XP_014917184.1,XP_026908536.1,XP_026908537.1
5	17	0.589	NP_001138683.1,NP_009187.1,XP_016872646.1	XP_005633552.1,XP_005633553.1,XP_005633554.1,XP_005633555.1	XP_006936985.1,XP_019667371.1,XP_019667372.1,XP_023095199.1	XP_007080895.1,XP_015392472.1,XP_015392475.1	XP_014931046.2,XP_014931050.2,XP_026895634.1
5	17	0.636	NP_001350845.1,NP_006556.1,XP_005255832.1,XP_016878357.1	XP_005620876.1,XP_013969561.1,XP_013969562.1,XP_864432.1	XP_023101109.1,XP_023101110.1,XP_023101111.1	XP_007090357.1,XP_007090358.1,XP_007090359.1	XP_026931802.1,XP_026931803.1,XP_026931804.1
5	17	0.614	NP_036538.3,XP_005268650.1,XP_024304575.1	XP_013972862.1,XP_022280215.1,XP_022280216.1,XP_022280218.1	XP_023113174.1,XP_023113175.1,XP_023113176.1,XP_023113177.1	XP_007096516.1,XP_015399445.1,XP_015399446.1	XP_026926710.1,XP_026926711.1,XP_026926713.1
5	17	0.565	NP_009207.2,NP_057671.2,XP_005249668.1	XP_005628706.1,XP_022283208.1,XP_864475.3	XP_011278741.1,XP_011278742.1,XP_023106217.1,XP_023106219.1	XP_007077181.1,XP_015390768.1,XP_015390769.1	XP_026930944.1,XP_026930945.1,XP_026930946.1,XP_026930947.1
5	17	0.568	NP_001307128.1,NP_001307130.1,NP_219486.1,XP_006711690.1	XP_003435036.1,XP_005622603.1,XP_022276807.1	XP_006942739.1,XP_006942740.1,XP_019677159.1	XP_007077080.1,XP_007077081.1,XP_007077082.1	XP_014917775.1,XP_014917776.1,XP_014917777.1,XP_026902266.1
5	17	0.593	NP_542170.3,XP_005260667.1,XP_005260668.1,XP_011527402.1	XP_005635180.1,XP_022265058.1,XP_022265059.1	XP_023106957.1,XP_023106958.1,XP_023106959.1,XP_023106960.1	XP_007077839.1,XP_007077840.1,XP_007077842.1	XP_014920926.2,XP_014920928.2,XP_014920929.2
5	17	0.491	NP_001230943.1,NP_001230944.1,NP_710152.1,XP_011519228.1	XP_005637284.1,XP_022267065.1,XP_022267066.1	XP_004001544.1,XP_019689999.1,XP_023112495.1	XP_007089668.1,XP_015396314.1,XP_015396315.1	XP_014916869.2,XP_026929949.1,XP_026929950.1,XP_026929951.1
5	17	0.591	NP_065100.2,XP_011519272.1,XP_011519275.1	XP_013964023.1,XP_022266611.1,XP_868009.2	XP_006933483.1,XP_023112455.1,XP_023112456.1,XP_023112457.1	XP_007089725.1,XP_007089726.1,XP_015396334.1	XP_014916913.2,XP_014916914.2,XP_026929873.1,XP_026929874.1
5	14	0.561	NP_055898.1,NP_057591.2,XP_005257513.1,XP_011523194.1	XP_003435300.1,XP_548147.2	XP_003996825.2,XP_003996826.2,XP_006940356.2	XP_007085841.1,XP_007085843.1	XP_014934028.2,XP_026889673.1,XP_026889675.1
5	13	0.599	NP_001093095.1,NP_001093096.1,NP_062457.3	XP_005617836.1,XP_022268784.1,XP_022268789.1	XP_003989718.1,XP_003989720.1,XP_006934476.1	XP_007083720.1	XP_026915831.1,XP_026915832.1,XP_026915833.1
5	14	0.58	NP_001364359.1,NP_001364360.1,NP_055832.3,NP_963918.1	XP_005622106.1,XP_005622107.1	XP_006934915.2,XP_011283225.1,XP_019692827.1	XP_015391734.1,XP_015391735.1	XP_026914625.1,XP_026914627.1,XP_026914628.1
5	13	0.568	NP_942592.1,XP_005265728.1,XP_016863501.1,XP_016863502.1	XP_005628340.1,XP_013974322.1	XP_006931128.1,XP_019684942.1,XP_023108825.1	XP_007086995.1,XP_015395140.1	XP_026913977.1,XP_026913978.1
5	13	0.627	NP_001352193.1,NP_079215.2,XP_005256210.1	XP_005620854.1,XP_005620855.1,XP_013969538.1	XP_006941714.1,XP_011288395.1,XP_019675491.1	XP_015396590.1	XP_026931842.1,XP_026931843.1,XP_026931844.1
5	14	0.422	NP_001308045.1,NP_862829.1,XP_006723255.1,XP_011525219.1	XP_005616084.1,XP_013970152.1,XP_013970155.1	XP_011287817.1,XP_019674036.1,XP_019674037.1	XP_007093586.1,XP_015398103.1	XP_014943496.1,XP_014943497.1
5	13	0.571	NP_001284707.1,NP_073624.2,XP_016857596.1	XP_003639109.1,XP_005620577.1,XP_005620578.1,XP_005620579.1	XP_003989523.1,XP_006934327.1	XP_007078418.1,XP_007078419.1	XP_014938612.1,XP_014938613.1
5	13	0.61	NP_079481.2	XP_005618599.1,XP_022272855.1,XP_850777.1	XP_003985553.1,XP_006931263.1,XP_006931264.1	XP_007093811.1,XP_015398207.1,XP_015398208.1	XP_014937525.1,XP_026898219.1,XP_026898268.1
5	14	0.579	NP_001004441.2,XP_006714662.1,XP_011541668.1,XP_011541671.1	XP_005618225.1,XP_005618226.1,XP_022272465.1	XP_003981159.1,XP_019691648.1,XP_023113613.1	XP_007079862.1,XP_015392018.1	XP_026894966.1,XP_026894974.1
5	14	0.508	NP_001358347.1,NP_003846.1,XP_024308970.1	XP_005626050.1,XP_013972902.1	NP_001009863.2,XP_023106677.1,XP_023106678.1	XP_007097837.1,XP_015400108.1	XP_014920649.2,XP_026925166.1,XP_026925167.1,XP_026925168.1
5	13	0.608	NP_001191032.1,NP_005146.4,NP_619731.2	XP_005627230.1,XP_013973828.1,XP_532090.2	XP_019685955.1,XP_023109530.1,XP_023109531.1	XP_007093357.1	XP_026913865.1,XP_026913867.1,XP_026913868.1
5	13	0.646	NP_001094846.2,XP_005270932.1	XP_022283783.1,XP_022283784.1	XP_011282981.1,XP_023114351.1,XP_023114352.1	XP_007077410.1,XP_007077411.1,XP_007077412.1,XP_015390864.1	XP_014922249.1,XP_014922250.1
5	14	0.567	NP_001070913.1,NP_055550.1	XP_022271921.1,XP_022271922.1,XP_538010.1	XP_004000481.3,XP_023105284.1,XP_023105285.1	XP_007081662.1,XP_015392801.1	XP_014925072.2,XP_026909755.1,XP_026909756.1,XP_026909757.1
5	14	0.589	NP_001308138.1,NP_115963.1	XP_005630371.1,XP_013976022.1,XP_532923.1,XP_850953.1	XP_003984391.1,XP_003984392.1,XP_019683266.1	XP_007082512.1,XP_007082513.1	XP_014919695.1,XP_014919696.1,XP_026889302.1
5	14	0.568	NP_001269429.1,NP_003305.1	XP_013968518.1,XP_022273450.1,XP_022273451.1,XP_546270.2	XP_003981365.1,XP_006928006.1,XP_019695134.1	XP_007077663.1,XP_007077664.1	XP_026889323.1,XP_026889331.1,XP_026889336.1
5	13	0.582	NP_001120669.1,NP_001412.1,XP_005262446.1	XP_005641854.1,XP_022272034.1,XP_549250.1	XP_004000936.1,XP_006944058.1,XP_006944059.1	XP_007085503.1	XP_026910194.1,XP_026910195.1,XP_026910196.1
5	13	0.611	NP_076945.2	XP_003640040.1,XP_005637729.1,XP_005637730.1	XP_003994411.1,XP_006938200.1,XP_006938201.1	XP_007080285.1,XP_007080286.1,XP_007080287.1	XP_014918548.1,XP_014918549.1,XP_014918551.1
5	13	0.552	NP_001138985.1,NP_001138986.1,NP_055581.3,XP_024302775.1	XP_005628730.2,XP_022283242.1,XP_539497.3	XP_019681200.1,XP_023106232.1	XP_007090606.1,XP_015396755.1	XP_014920542.2,XP_026930988.1
5	13	0.579	NP_001287947.1,NP_001332787.1,NP_001357346.1,XP_024301772.1	XP_013968546.1,XP_013968547.1	XP_019666439.1,XP_019666442.1	XP_015398172.1,XP_015398173.1,XP_015398174.1	XP_026932639.1,XP_026932646.1
5	13	0.535	NP_001271346.1,NP_001271347.1,XP_016877415.1	XP_005618354.1,XP_005618355.1,XP_545826.2	XP_003986914.2,XP_006932359.2,XP_019687493.2	XP_007095914.1	XP_014924497.1,XP_026923752.1,XP_026923753.1
5	13	0.6	NP_997001.1	XP_005615600.1,XP_022274126.1,XP_855012.1	XP_003986722.1,XP_006932176.1,XP_006932177.1	XP_007097285.1,XP_007097286.1,XP_007097287.1	XP_014936353.1,XP_014936354.1,XP_014936355.1
5	13	0.584	NP_008841.2,NP_061173.1	XP_005621465.1,XP_013970017.1,XP_022275650.1,XP_022275651.1	XP_023102710.1,XP_023102711.1	XP_007084151.1,XP_007084152.1,XP_015393833.1	XP_014922604.1,XP_014922605.1
5	14	0.563	NP_001001484.1,NP_001248765.1,NP_109589.2,XP_016872416.1	XP_005617156.1,XP_848651.1	XP_006933340.1,XP_019689549.1,XP_019689550.1	XP_007081321.1,XP_015392667.1	XP_026929318.1,XP_026929319.1,XP_026929320.1
5	13	0.546	NP_001072983.1,NP_001274730.1,NP_003184.1	XP_005618860.1,XP_005618862.1,XP_022273106.1,XP_536339.2	XP_003993951.1,XP_023096143.1	XP_007086100.1,XP_015394703.1	XP_014936197.1,XP_026902768.1
5	13	0.579	NP_001121089.1,NP_001230106.1,NP_908930.1,NP_908932.1	XP_005621413.1,XP_022275596.1,XP_849434.1	XP_003998733.1,XP_003998734.1	XP_007093529.1,XP_007093530.1	XP_014917982.1,XP_014918038.1
5	14	0.528	NP_443143.2,XP_011524100.1	XP_005623074.1,XP_005623075.1,XP_022277236.1,XP_547645.3	XP_003995110.2,XP_011286379.1,XP_019670618.1	XP_007076010.1,XP_007076011.1	XP_014922062.1,XP_014922063.1,XP_026924422.1
5	13	0.511	NP_057524.3,XP_005259028.1,XP_006723300.1	XP_005616334.1,XP_005616335.1,XP_005616336.1,XP_005616337.1	XP_011288002.1,XP_011288003.1	XP_007074245.1,XP_007074246.1	XP_014936804.1,XP_014936805.1
5	13	0.522	NP_001164120.1,NP_001362257.1,NP_001362262.1,NP_112483.1	XP_005641474.2,XP_013967248.1,XP_013967249.1	XP_006944341.1,XP_006944342.1	XP_007094313.1,XP_007094314.1	XP_026909439.1,XP_026909440.1
5	14	0.54	NP_001310353.1,NP_004893.1,NP_909122.1	XP_022264877.1,XP_864959.2,XP_865124.2	XP_011279174.1,XP_011279175.1	XP_007073690.1,XP_007073693.1	XP_014926456.1,XP_014926465.1,XP_026925788.1,XP_026925789.1
5	13	0.542	NP_001230.1,NP_001350468.1,NP_001351004.1,XP_005248684.1	XP_005618199.1,XP_536300.3	XP_003981185.1,XP_006927897.1	NP_001277510.1,XP_007079834.1	XP_014931778.1,XP_014931779.1,XP_026894522.1
5	14	0.457	NP_001258745.1,NP_055696.3,XP_006718153.1,XP_011538731.1	XP_005637801.1,XP_013964350.1,XP_535018.3	XP_003994466.1,XP_019669394.1,XP_019669395.1	XP_007084889.1,XP_007084890.1	XP_014926805.2,XP_014926806.2
5	14	0.581	NP_001307804.1,NP_001307805.1,NP_569118.1,NP_932064.1	XP_005638580.1,XP_852538.2	XP_023110948.1,XP_023110949.1,XP_023110950.1	XP_007084579.1,XP_007084580.1	XP_014933653.1,XP_026923351.1,XP_026923352.1
5	13	0.593	NP_004777.1,XP_024307057.1,XP_024307058.1	XP_541090.3	XP_011286459.1,XP_011286460.1,XP_011286461.1	XP_007080537.1,XP_007080538.1,XP_007080539.1	XP_014934641.1,XP_014934649.1,XP_014934656.1
5	13	0.611	NP_060469.4	XP_005623312.1,XP_005623313.1,XP_537383.2	XP_006932823.1,XP_006932824.1,XP_006932825.1	XP_007098080.1,XP_007098081.1,XP_007098082.1	XP_026921259.1,XP_026921260.1,XP_026921261.1
5	13	0.557	NP_001307623.1,NP_004562.2	XP_013965291.1,XP_022268775.1,XP_022268776.1	XP_006935890.1,XP_023094448.1,XP_023094449.1,XP_023094450.1	XP_007089763.1,XP_007089764.1	XP_026897322.1,XP_026897323.1
5	13	0.487	NP_001273737.1,NP_570721.1,XP_006714592.1	XP_005626537.1,XP_005626538.1,XP_538610.2	XP_006927633.1,XP_006927634.1,XP_023110526.1	XP_007087861.1	XP_026932584.1,XP_026932585.1,XP_026932586.1
5	13	0.559	NP_001341618.1,NP_001341619.1,NP_002871.1,XP_011532276.1	XP_005632198.1,XP_022262065.1,XP_859234.1	XP_003982549.1,XP_006929055.1	XP_007075502.1,XP_007075503.1	XP_026898474.1,XP_026898475.1
5	13	0.695	NP_001201835.1,NP_001201838.1,NP_689865.2	XP_022275565.1,XP_022275566.1,XP_547020.4	XP_003998705.1,XP_006942213.1,XP_023102913.1	XP_007094826.1	XP_026907424.1,XP_026907426.1,XP_026907427.1
5	13	0.555	NP_001129595.1,NP_060591.3,XP_005270022.1	XP_013964395.1,XP_022267812.1	XP_003994373.1,XP_011285764.1,XP_023096610.1,XP_023096611.1	XP_007080239.1,XP_015392184.1	XP_014918510.1,XP_014918511.1
5	14	0.599	NP_001316422.1,NP_001316424.1,NP_055488.1	XP_022282360.1,XP_022282361.1,XP_022282362.1,XP_853015.2	XP_011289733.1,XP_011289734.1	XP_007075899.1,XP_007075900.1,XP_015390205.1	XP_026919823.1,XP_026919824.1
5	13	0.666	NP_064630.2,XP_011534248.1,XP_016866559.1	XP_005615602.1,XP_013968434.1,XP_013968441.1	XP_023110306.1,XP_023110307.1,XP_023110308.1	XP_015399779.1	XP_026912341.1,XP_026912342.1,XP_026912343.1
5	13	0.562	NP_001317692.1,NP_008830.2,NP_777280.1	XP_022264641.1,XP_022264642.1,XP_534367.2,XP_861552.1	XP_003983776.1,XP_003983777.1	XP_007073258.1,XP_007073259.1	XP_014933633.1,XP_014933634.1
5	14	0.541	NP_055482.2,XP_024309603.1,XP_024309604.1	XP_005632205.1,XP_013977040.1,XP_849823.2	XP_003982538.1,XP_023105793.1	XP_007075513.1,XP_007075514.1	XP_026898453.1,XP_026898455.1,XP_026898456.1,XP_026898458.1
5	14	0.576	NP_005669.2,NP_073715.1	XP_005618294.1,XP_005618296.1	XP_003986950.1,XP_006932388.1,XP_006932389.1,XP_006932390.1	XP_007099012.1,XP_007099014.1,XP_015400614.1	XP_014919577.1,XP_014919578.1,XP_014919579.1
5	14	0.561	NP_001137252.1,NP_001308170.1,NP_057100.1,XP_011523182.1	XP_548061.2,XP_856457.2	XP_003997032.1,XP_003997033.1,XP_006940482.1	XP_007093869.1,XP_007093870.1	XP_014927021.1,XP_026904804.1,XP_026904805.1
5	14	0.562	NP_001092741.1,NP_689621.2	XP_022272484.1,XP_022272485.1,XP_022272487.1,XP_536320.3	XP_003981129.1,XP_006927858.1,XP_019691267.1	XP_007079895.1,XP_007079896.1	XP_014927596.2,XP_014927597.2,XP_014927599.2
5	13	0.553	NP_003733.2,XP_006712880.1,XP_011510379.1,XP_011510380.1	NP_001137404.1,XP_005640242.1,XP_013966142.1	NP_001274480.1,XP_019691493.1	XP_007074667.1,XP_015396954.1	XP_026911350.1,XP_026911351.1
5	14	0.641	NP_001275905.1,NP_001460.1	XP_005625882.1,XP_531714.1	XP_023113296.1,XP_023113297.1,XP_023113298.1	XP_007079517.1,XP_007079518.1,XP_007079519.1,XP_015391849.1	XP_014933369.1,XP_026926423.1,XP_026926424.1
5	14	0.571	NP_003491.1,XP_005265562.1	XP_003639821.1,XP_005632441.1,XP_005632442.1,XP_005632443.1	XP_003982427.1,XP_019679046.1,XP_019679047.1	XP_007084444.1,XP_015394023.1,XP_015394024.1	XP_014920758.1,XP_026894897.1
5	15	0.357	NP_067645.3,XP_016882587.1,XP_016882588.1,XP_016882589.1	XP_022283582.1,XP_022283584.1,XP_022283589.1	XP_019674137.1,XP_023100744.1,XP_023100745.1	XP_007074293.1,XP_015395057.1	XP_014925534.1,XP_014925536.1,XP_026892921.1
5	15	0.604	NP_001034229.1,NP_001245358.1,NP_001245359.1	XP_005634886.1,XP_005634887.1,XP_022264534.1,XP_534359.1	XP_003983733.1,XP_023107185.1,XP_023107186.1	XP_007073277.1,XP_007073278.1,XP_015390656.1	XP_014933636.1,XP_014933637.1
5	15	0.595	NP_001307795.1,NP_001712.1,NP_975010.1	XP_005641189.1,XP_005641190.1,XP_005641191.1,XP_022271747.1	XP_011289917.1,XP_011289918.1,XP_019679135.1	XP_007090123.1,XP_007090124.1	XP_026910343.1,XP_026910344.1,XP_026910345.1
5	15	0.61	NP_001272988.1,NP_001272989.1,NP_001272990.1,NP_055303.2	XP_005633487.1,XP_005633488.1,XP_022263295.1	XP_003992728.1,XP_006936942.1,XP_019667293.1	XP_007079029.1,XP_007079030.1	XP_014930021.1,XP_014930032.1,XP_026895686.1
5	15	0.606	NP_001095868.1,NP_005817.1,XP_005245768.1,XP_011538773.1	XP_005617874.1,XP_005617875.1,XP_013966141.1	XP_011282849.1,XP_011282850.1,XP_019691936.1	XP_015393657.1,XP_015393658.1	XP_026915915.1,XP_026915916.1,XP_026915917.1
5	15	0.623	NP_004973.1,XP_005253415.1,XP_016874772.1,XP_016874773.1	XP_013964184.1,XP_543766.2	XP_003988538.1,XP_006933623.1,XP_019690226.1	XP_007084105.1,XP_007084106.1,XP_007084107.1	XP_014919788.1,XP_026891505.1,XP_026891506.1
5	15	0.599	NP_001002762.3,NP_001352009.1,NP_001352010.1,NP_060096.4	XP_005619055.1,XP_862014.2	XP_003994089.1,XP_006937919.1,XP_006937920.1	XP_007095773.1,XP_007095774.1,XP_007095775.1	XP_014918891.1,XP_014918892.1,XP_014918893.1
5	15	0.602	NP_001305053.1,NP_115951.2,XP_005270301.1,XP_024304003.1	XP_005619062.1,XP_546163.2	XP_003994095.1,XP_019668820.1,XP_019668821.1	XP_007095765.1,XP_015399150.1,XP_015399151.1	XP_014923141.1,XP_014923142.1,XP_014923143.1
5	15	0.601	NP_004046.2,XP_011543527.1,XP_016873712.2	XP_005633518.1,XP_005633519.1,XP_022263358.1,XP_542293.2	XP_003992755.1,XP_023095173.1,XP_023095174.1	XP_007079007.1,XP_007079008.1	XP_014929365.2,XP_026895415.1,XP_026895416.1
5	15	0.568	NP_056073.1,XP_006717081.1	XP_005626992.1,XP_013973404.1,XP_538799.3	XP_003995812.1,XP_006939434.1,XP_011286792.1	XP_007094362.1,XP_007094363.1,XP_007094364.1,XP_015398533.1	XP_014931463.1,XP_014931472.1,XP_014931482.1
5	15	0.612	NP_001092281.1,XP_005271984.1,XP_005271985.1,XP_016864743.1	XP_013973187.1,XP_013973189.1	XP_011280357.2,XP_011280359.2,XP_011280364.2	XP_007087822.2,XP_007087824.2,XP_007087825.1	XP_014922868.2,XP_014922869.2,XP_014922870.2
5	15	0.609	NP_001291292.1,NP_001291293.1,NP_065975.1	XP_005625454.1,XP_005625455.1,XP_013972556.1,XP_022279582.1	XP_003995903.1,XP_019671170.1,XP_019671172.1	XP_007094439.1,XP_007094440.1	XP_014943944.1,XP_014943952.1,XP_026890859.1
5	15	0.548	NP_001139508.2,NP_056949.4,XP_006722589.1,XP_011524444.1	XP_005622911.1,XP_013970916.1,XP_022277138.1	XP_006938928.1,XP_019670777.1,XP_019670778.1	XP_007080634.1,XP_015392351.1	XP_014925493.1,XP_014925494.1,XP_014925495.1
5	15	0.596	NP_001128647.1,NP_001128648.1,NP_690869.1,XP_005268701.1	XP_005629310.1,XP_005629312.1,XP_005629313.1	XP_003989177.1,XP_006934003.1,XP_006934004.1	XP_007085708.1,XP_007085709.1	XP_014925980.1,XP_026926842.1,XP_026926843.1
5	15	0.49	NP_001310434.1,NP_001310435.1,NP_003990.1,XP_005248441.1	XP_005619431.1,XP_013968605.1,XP_022273613.1	XP_023094731.1,XP_023094734.1,XP_023094742.1	XP_007095516.1,XP_015398994.1	XP_026931492.1,XP_026931502.1,XP_026931505.1
5	15	0.608	NP_003626.1,XP_011538612.1	XP_003639050.1,XP_013968383.1,XP_022273287.1,XP_022273288.1	XP_023096335.1,XP_023096336.1,XP_023096337.1	XP_007095724.1,XP_007095726.1,XP_015399103.1	XP_026918092.1,XP_026918093.1,XP_026918094.1
5	15	0.61	NP_000394.2,NP_001008217.1,NP_001121093.1	XP_003638951.1,XP_022269094.1	XP_003989703.1,XP_006934462.1,XP_006934463.1,XP_019691942.1	XP_007083752.1,XP_007083753.1,XP_007083754.1	XP_014930661.2,XP_026915900.1,XP_026915901.1
5	15	0.597	NP_001309182.1,NP_001309185.1,NP_055921.2	XP_005632540.1,XP_005632541.1,XP_005632542.1,XP_005632544.1	XP_006928890.1,XP_023104944.1,XP_023104946.1	XP_007082039.1,XP_007082040.1	XP_026894643.1,XP_026894644.1,XP_026894645.1
5	15	0.602	NP_001305748.1,NP_056164.1,XP_024302157.1,XP_024302158.1	XP_005627419.1,XP_005627420.1,XP_013973928.1	XP_003986194.2,XP_019686155.2,XP_023109750.1	XP_007085246.1,XP_007085247.1	XP_014926740.2,XP_026913536.1,XP_026913537.1
5	15	0.596	NP_001032358.1,NP_058644.1,XP_005256034.1,XP_011521397.1	XP_005620874.1,XP_022275024.1,XP_546876.5	XP_003998183.1,XP_006941682.1,XP_019675478.1	XP_007090365.1,XP_007090366.1,XP_015396655.1	XP_014924776.2,XP_026931809.1
5	12	0.594	NP_001681.2	XP_022269721.1,XP_545103.1	XP_006936116.1,XP_006936117.1,XP_023115914.1	XP_007098689.1,XP_007098690.1,XP_007098692.1	XP_014930793.1,XP_014930794.1,XP_014930795.1
5	12	0.536	NP_001061.2,NP_001307438.1,NP_057521.1,XP_024306672.1	NP_001003105.1,XP_003639321.1	XP_003996947.1,XP_011287431.1	XP_007087733.1,XP_007087734.1	XP_026904621.1,XP_026904838.1
5	12	0.54	NP_000450.3,NP_001277006.1,NP_001362404.1,NP_001362405.1	XP_005626753.1,XP_005626754.1	XP_003995578.2,XP_019671616.2	XP_007098563.1,XP_015400387.1	XP_026895054.1,XP_026895055.1
5	12	0.621	NP_005501.2,XP_006715068.1	XP_013973820.1	XP_003986005.1,XP_006931643.1,XP_006931644.1	XP_007098807.1,XP_007098808.1,XP_007098809.1	XP_014937172.1,XP_014937173.1,XP_014937174.1
5	12	0.54	NP_057316.3,XP_006712902.1	XP_005626051.1,XP_005626052.1,XP_022280263.1	XP_003983932.2,XP_019682531.1,XP_019682532.1	XP_015400111.1	XP_014920648.1,XP_026925162.1,XP_026925163.1
5	12	0.554	NP_061862.1,XP_005268523.1,XP_006714850.1,XP_016865076.1	XP_005617405.1,XP_544327.2	XP_023112111.1,XP_023112119.1	XP_007080023.1,XP_007080024.1	XP_026898128.1,XP_026898135.1
5	12	0.562	NP_001032367.3,NP_001243326.2,NP_114144.5	XP_005619820.1,XP_022274015.1,XP_022274016.1	XP_003992406.1	XP_007074906.2,XP_015397994.1,XP_015397997.1	XP_026892311.1,XP_026892312.1
5	12	0.543	NP_079286.2,XP_005265058.2,XP_005265059.2,XP_005265060.2	XP_013977483.1,XP_541899.3	XP_003982199.1,XP_006928760.1	XP_007088496.1,XP_007088497.1	XP_026894373.1,XP_026894374.1
5	12	0.575	NP_056355.2,XP_005254354.1	XP_005638334.1,XP_013965092.1,XP_544632.2	XP_019688208.2,XP_023111240.1,XP_023111241.1	XP_015392855.1	XP_026922775.1,XP_026922776.1,XP_026922777.1
5	12	0.56	NP_001015509.1,NP_057161.1,XP_011523189.1	XP_003435333.1,XP_003435334.1,XP_022278956.1	XP_019673149.1,XP_023099436.1,XP_023099437.1	XP_007086803.1	XP_014925195.1,XP_026890067.1
5	12	0.573	NP_001257624.1,NP_001257625.1,NP_060757.4	XP_013977439.1,XP_859747.1	XP_023112267.1,XP_023112268.1,XP_023112269.1	XP_007092818.1	XP_026929555.1,XP_026929556.1,XP_026929557.1
5	12	0.498	NP_003961.3,XP_006716300.1	XP_022272246.1	XP_003984609.4,XP_006930601.1,XP_011279665.1	XP_007089284.2,XP_007089285.1,XP_015396189.1	XP_014921171.2,XP_026905812.1,XP_026905813.1
5	12	0.572	NP_001108106.1,NP_002646.2,XP_016869065.1	XP_003433704.1,XP_005638057.1	XP_006943285.1,XP_023104015.1,XP_023104016.1	XP_007092748.1	XP_026898693.1,XP_026898694.1,XP_026898695.1
5	12	0.575	NP_001304153.1,NP_006718.2,XP_011512225.1	XP_005619478.1,XP_022273666.1,XP_854194.1	XP_011284977.1,XP_019667978.1	XP_007075996.1	XP_026930531.1,XP_026930539.1,XP_026930550.1
5	12	0.571	XP_011531118.1,XP_016859470.1,XP_016859471.1	NP_001300808.1,XP_022260052.1	XP_003984351.1,XP_006930409.1,XP_019683211.1	XP_007082456.1	XP_014942555.1,XP_026889411.1,XP_026889412.1
5	12	0.587	NP_038476.2,NP_872589.1,XP_024305228.1	XP_013971314.1,XP_013971315.1,XP_537409.4	XP_023111424.1	XP_015392926.1,XP_015392930.1	XP_026921375.1,XP_026921377.1,XP_026921378.1
5	12	0.545	NP_001271206.1,NP_001271207.1,NP_036531.1,XP_011528354.1	XP_005636443.1,XP_864759.1	XP_003994810.1,XP_003994811.1	XP_007082569.1,XP_007082570.1	XP_026906703.1,XP_026906704.1
