# Species	Genes	Alg.-Conn.	GCF_000001405.39_GRCh38.p13_protein.faa	GCF_000002285.3_CanFam3.1_protein.faa	GCF_000181335.3_Felis_catus_9.0_protein.faa	GCF_000464555.1_PanTig1.0_protein.faa	GCF_003709585.1_Aci_jub_2_protein.faa
5	5	0.772	NP_001269983.1	XP_543231.1	XP_003984840.1	XP_007097154.1	XP_014925661.1
5	5	0.7879999999999999	NP_060780.2	XP_850010.1	XP_003984834.1	XP_007097148.1	XP_014931573.2
5	5	0.828	NP_149094.3	NP_001003008.1	XP_003998000.1	XP_015399653.1	XP_026900735.1
5	5	0.769	NP_001287907.1	XP_013976338.1	XP_019675175.2	XP_015399654.1	XP_014928604.1
5	5	0.825	NP_000340.2	NP_001091011.1	NP_001233125.1	XP_007097144.1	XP_026926360.1
5	5	0.79	NP_004865.1	XP_849918.1	XP_003984829.1	XP_007097142.1	XP_014931564.1
5	5	0.551	NP_891549.1	XP_005633080.1	XP_023106646.1	XP_015399660.1	XP_026904973.1
5	5	0.8809999999999999	NP_660152.1	XP_533472.2	XP_023110334.1	XP_007097336.2	XP_026912284.1
5	5	0.66	NP_849142.1	XP_541629.3	XP_023101156.1	XP_015399671.1	XP_026900456.1
5	5	0.7879999999999999	NP_060248.2	XP_857170.1	XP_003984826.1	XP_007097136.1	XP_014931561.1
5	5	0.779	NP_510882.1	XP_539965.1	XP_003984818.1	XP_007097125.1	XP_014931547.1
5	5	0.748	NP_919270.2	XP_005629881.1	XP_023108341.1	XP_015399680.1	XP_026926914.1
5	5	0.616	NP_002155.1	XP_532793.1	XP_003984863.1	XP_007097118.1	XP_014931532.2
5	5	0.799	NP_064515.2	XP_003432158.2	XP_003984816.1	XP_007097117.1	XP_014931531.1
5	5	0.8029999999999999	NP_000851.2	NP_001271406.1	XP_011279875.2	XP_015399689.1	XP_026925066.1
5	5	0.893	NP_821079.3	XP_546127.2	XP_006937877.2	XP_015399134.1	XP_014918818.2
5	5	0.779	NP_110382.3	XP_853432.2	XP_003987682.1	XP_007097624.1	XP_014935605.1
5	5	0.7759999999999999	NP_068590.1	XP_005623442.1	XP_003987679.3	XP_007097622.1	XP_026921487.1
5	5	0.81	NP_055956.1	XP_542745.2	XP_023116417.1	XP_015399089.1	XP_026896648.1
5	5	0.836	NP_612419.1	XP_013961969.1	XP_023116419.1	XP_015399092.1	XP_026896644.1
5	5	0.777	NP_001654.1	XP_547801.1	XP_003987669.1	XP_007097613.1	XP_026921474.1
5	5	0.8759999999999999	NP_057225.2	XP_534236.4	XP_003992247.1	XP_015399098.1	XP_026896640.1
5	5	0.772	NP_001317036.1	XP_022273289.1	XP_023096338.1	XP_015399104.1	XP_026918095.1
5	5	0.772	NP_057123.1	XP_853466.2	XP_003987686.1	XP_007097626.1	XP_014935592.1
5	5	0.772	NP_002004.1	XP_537428.1	XP_004001477.2	XP_007097603.1	XP_014927878.1
5	5	0.723	XP_005245497.1	NP_001274078.1	XP_023103164.1	XP_007077078.1	XP_014917780.2
5	5	0.862	NP_037460.2	XP_537234.3	XP_023103373.1	XP_007097575.1	XP_026902041.1
5	5	0.733	NP_000542.1	NP_001008552.1	XP_003982535.1	XP_007075589.1	XP_026898412.1
5	5	0.885	NP_055991.1	XP_854829.1	XP_023103877.1	XP_007097566.1	XP_026902149.1
5	5	0.754	NP_619648.1	XP_538082.3	XP_004000707.1	XP_007097558.1	XP_014941631.2
5	5	0.805	NP_055044.1	XP_533741.2	XP_003982536.3	XP_007075588.1	XP_026898442.1
5	5	0.845	NP_598328.1	XP_541766.3	XP_023105794.1	XP_007075587.1	XP_026898467.1
5	5	0.6990000000000001	NP_060609.2	XP_005623972.1	XP_003987663.1	XP_007097660.1	XP_026921464.1
5	5	0.775	NP_005575.1	XP_543137.1	XP_003980371.1	XP_007097715.1	XP_014926472.1
5	5	0.773	NP_002906.1	XP_534500.3	XP_023106462.1	XP_007097713.1	XP_014926474.1
5	5	0.794	NP_055506.1	XP_535425.3	XP_011281385.1	XP_007097685.1	XP_014921899.1
5	5	0.778	NP_065711.1	XP_544602.2	XP_003987348.1	XP_007097683.1	XP_014921859.1
5	5	0.787	NP_115710.2	XP_539141.2	XP_004000122.1	XP_007075633.1	XP_014928346.1
5	5	0.785	NP_003747.1	XP_532315.1	XP_004000121.1	XP_007075632.1	XP_014928348.1
5	5	0.74	NP_002556.1	XP_003640305.1	XP_004000641.2	XP_007097674.1	XP_026909448.1
5	5	0.912	NP_056338.2	XP_005619809.1	XP_003992432.1	XP_007075631.1	XP_026892365.1
5	5	0.733	NP_001001920.2	XP_013976460.2	XP_019668605.2	XP_015398982.1	XP_014939878.2
5	5	0.778	NP_060767.2	XP_003639867.1	XP_003992224.1	XP_007097555.1	XP_026896722.1
5	5	0.8270000000000001	NP_001489.1	XP_852845.1	XP_023109831.1	XP_015399022.1	XP_014925620.1
5	5	0.879	NP_002399.1	XP_537434.1	XP_006932913.1	XP_007097659.1	XP_026921468.1
5	5	0.73	NP_004382.2	XP_005634370.1	XP_003992286.2	XP_015399035.1	XP_014918297.1
5	5	0.7929999999999999	NP_940914.1	XP_849355.2	XP_004000694.1	XP_007097655.1	XP_014936037.2
5	5	0.7759999999999999	NP_057658.2	XP_022273715.1	XP_023094874.1	XP_007075618.1	XP_026892334.1
5	5	0.768	NP_001928.2	NP_001274087.1	XP_003999210.2	XP_007077070.1	XP_026901995.1
5	5	0.6729999999999999	NP_859052.3	XP_005625491.1	XP_023098093.1	XP_015399060.1	XP_026907595.1
5	5	0.774	NP_071436.1	XP_013968352.2	XP_011285654.1	XP_015399067.1	XP_014918896.2
5	5	0.8690000000000001	NP_060525.3	XP_546146.2	XP_019668767.2	XP_015399075.1	XP_026917983.1
5	5	0.7390000000000001	NP_005005.1	XP_005616050.1	XP_006939071.1	XP_007097396.1	XP_014936245.1
5	5	0.8859999999999999	NP_001129579.1	XP_547472.1	XP_023103723.1	XP_007077089.2	XP_026902127.1
5	5	0.777	NP_003698.1	XP_848712.1	XP_003982605.1	XP_007097437.1	XP_014939799.1
5	5	0.8140000000000001	NP_004727.2	NP_001184089.1	XP_011289290.1	XP_015399328.1	XP_026930222.1
5	5	0.7859999999999999	NP_001189352.1	XP_022276683.1	XP_011289309.1	XP_015399330.1	XP_026930156.1
5	5	0.667	NP_689494.3	XP_013970672.1	XP_006942748.1	XP_007077090.1	XP_014917771.1
5	5	0.8690000000000001	NP_060225.4	XP_535800.2	XP_023095457.1	XP_015399355.1	XP_026929811.1
5	5	0.755	NP_115662.2	XP_849860.2	XP_023095473.1	XP_015399356.1	XP_026929764.1
5	5	0.852	NP_067545.3	XP_853092.1	XP_023098508.1	XP_007097403.1	XP_026897052.1
5	5	0.68	NP_060150.4	XP_005616051.1	XP_003995354.1	XP_007097397.1	XP_014936246.1
5	5	0.705	NP_061178.1	XP_542150.2	XP_019671497.2	XP_015399360.1	XP_026904979.1
5	5	0.843	NP_056535.1	XP_013977127.1	XP_023105855.1	XP_007097462.1	XP_026905608.1
5	5	0.772	NP_001070994.1	XP_862173.1	XP_003982501.1	XP_007075562.1	XP_026898388.1
5	5	0.772	NP_004588.1	NP_001239341.1	XP_003997684.1	XP_007097380.1	XP_014926202.2
5	5	0.8140000000000001	NP_001294.2	XP_546634.3	XP_011287134.2	XP_007097376.1	XP_026903085.1
5	5	0.812	NP_001008783.1	XP_003638819.1	XP_003986642.1	XP_015399384.1	XP_026912593.1
5	5	0.787	NP_036473.2	XP_022270400.1	XP_003988112.1	XP_007097358.1	XP_014930750.1
5	5	0.919	NP_001174.2	XP_853625.1	XP_023104775.1	XP_007097347.1	XP_026909059.1
5	5	0.5589999999999999	NP_001129975.1	XP_854872.2	XP_006928323.1	XP_015399401.1	XP_026905380.1
5	5	0.828	NP_001484.1	NP_001003185.1	XP_004001071.1	XP_007097343.1	XP_026909058.1
5	5	0.775	NP_000956.2	XP_850755.1	XP_003992222.1	XP_007097530.1	XP_026896738.1
5	5	0.763	NP_000646.3	XP_537201.2	NP_001082779.1	XP_007077079.1	XP_014917778.2
5	5	0.667	NP_001239586.1	XP_534250.3	XP_006936508.1	XP_007097548.1	XP_014934862.2
5	5	0.792	NP_064587.1	XP_005639451.1	XP_019695175.1	XP_015399198.1	XP_026933426.1
5	5	0.77	NP_055398.1	XP_533751.3	XP_003982493.1	XP_007075583.1	XP_014924789.2
5	5	0.795	NP_071355.1	XP_849037.1	XP_003991601.1	XP_015399220.1	XP_014936361.2
5	5	0.9279999999999999	NP_077278.1	XP_548256.2	XP_023099350.1	XP_015399225.1	XP_026890162.1
5	5	0.7709999999999999	NP_001245335.1	XP_542615.5	XP_023094339.1	XP_015399241.1	XP_026920827.1
5	5	0.775	NP_872607.1	XP_022264287.1	XP_023116373.1	XP_007097535.1	XP_026896754.1
5	5	0.777	NP_003332.1	XP_534245.2	XP_023116372.1	XP_007097534.1	XP_026896753.1
5	5	0.85	NP_054772.1	XP_003639227.1	NP_001009302.1	XP_015399255.1	XP_026930270.1
5	5	0.8370000000000001	NP_064582.2	XP_022277391.1	XP_023103835.1	XP_015399256.1	XP_026930250.1
5	5	0.735	NP_057652.1	XP_005619474.2	XP_003981520.3	XP_007097491.1	XP_014930404.2
5	5	0.794	NP_060791.3	XP_536504.3	XP_003981513.1	XP_007097481.1	XP_014931602.1
5	5	0.6890000000000001	NP_002176.2	XP_855408.1	XP_006928117.1	XP_007097476.1	XP_014932286.1
5	5	0.768	NP_116249.2	XP_005615529.1	XP_006932137.1	XP_007096420.1	XP_014917356.1
5	5	0.78	NP_003467.1	XP_852328.1	XP_011285046.1	XP_015400344.1	XP_014931612.1
5	5	0.85	NP_002130.2	XP_005641933.1	XP_011277792.1	XP_015400359.1	XP_026910664.1
5	5	0.77	NP_114161.3	XP_535858.4	XP_003991949.1	XP_007077153.2	XP_014944057.1
5	5	0.657	NP_077289.1	XP_850464.1	XP_003989295.2	XP_007096468.1	XP_014934640.1
5	5	0.752	NP_071404.2	XP_533423.1	XP_003986645.1	XP_007096459.1	XP_026912583.1
5	5	0.684	NP_056254.2	XP_013967831.1	XP_006944405.3	XP_007096456.1	XP_014935666.2
5	5	0.7090000000000001	NP_060115.3	XP_003639406.1	XP_011286918.2	XP_015400386.1	XP_026902995.1
5	5	0.784	XP_024303167.1	XP_022281148.1	XP_023097966.1	XP_015400389.1	XP_026902962.1
5	5	0.774	NP_003621.1	XP_541132.3	XP_003986666.1	XP_007096424.1	XP_014917346.1
5	5	0.898	NP_002920.1	XP_003639862.1	XP_003980589.1	XP_007075382.1	XP_014940379.2
5	5	0.7609999999999999	NP_112577.1	XP_003638823.1	XP_003986671.1	XP_007096417.1	XP_014917359.1
5	5	0.769	NP_006398.1	XP_533764.2	XP_003982461.1	XP_007096397.1	XP_014927925.1
5	5	0.877	NP_055166.1	XP_851752.2	XP_023113345.1	XP_007096388.1	XP_026926319.1
5	5	0.802	NP_004152.1	NP_001003153.1	XP_003984106.1	XP_015400478.1	XP_026928136.1
5	5	0.5539999999999999	NP_001258980.1	XP_853921.1	XP_006942543.1	XP_015400479.1	XP_026899454.1
5	5	0.7879999999999999	NP_056195.3	XP_531702.3	XP_003989412.1	XP_007096386.1	XP_026926314.1
5	5	0.637	NP_079501.2	XP_022280007.1	XP_006934227.2	XP_007096384.1	XP_026926315.1
5	5	0.518	NP_065876.3	XP_005621786.1	XP_023102170.1	XP_015400485.1	XP_026899444.1
5	5	0.706	NP_079003.2	XP_013965943.1	XP_003992005.1	XP_007077164.1	XP_014944062.1
5	5	0.618	NP_071766.2	XP_005623020.1	XP_023103073.1	XP_007096370.1	XP_026930123.1
5	5	0.9229999999999999	NP_116228.1	XP_535764.3	XP_003991758.1	XP_015400287.1	XP_014937741.2
5	5	0.8540000000000001	NP_002396.2	XP_852869.1	XP_003989290.1	XP_007096544.1	XP_026926610.1
5	5	0.8640000000000001	NP_064711.1	XP_003431551.1	XP_023113259.1	XP_007096541.1	XP_026926598.1
5	5	0.7709999999999999	NP_003290.1	NP_001003327.1	XP_019690982.1	XP_007096540.1	XP_026926772.1
5	5	0.6629999999999999	NP_001008395.1	XP_005626020.1	XP_003989244.2	XP_007096529.1	XP_014924300.2
5	5	0.777	NP_001121898.1	XP_005639331.1	XP_019684637.1	XP_015400263.1	XP_026918474.1
5	5	0.48700000000000004	NP_149038.3	XP_022269598.1	XP_019695443.2	XP_015400269.1	XP_014937747.2
5	5	0.602	NP_689531.2	XP_531764.1	XP_003989247.1	XP_007096524.1	XP_014924308.1
5	5	0.785	NP_000443.2	NP_001002968.1	XP_003980562.1	XP_007075397.1	XP_014936680.1
5	5	0.718	NP_001093148.1	XP_545123.4	XP_023115970.1	XP_015400274.1	XP_014920095.2
5	5	0.8190000000000001	NP_055440.1	XP_022277414.1	XP_023103100.1	XP_007096369.1	XP_026930130.1
5	5	0.68	NP_005421.1	XP_543686.3	XP_023112780.1	XP_015400289.1	XP_026891824.1
5	5	0.774	NP_008993.1	XP_531756.2	XP_003989259.1	XP_007096517.1	XP_014924320.1
5	5	0.777	NP_000353.1	NP_001271368.1	XP_003989265.1	XP_007096512.1	XP_014924328.1
5	5	0.8109999999999999	NP_002124.1	NP_001181898.1	XP_003989271.3	XP_007096507.1	XP_026926692.1
5	5	0.856	NP_851320.1	XP_542641.2	XP_023108400.1	XP_015400311.1	XP_026920896.1
5	5	0.6890000000000001	NP_003801.1	NP_001124308.1	NP_001124316.1	XP_007077149.2	XP_014944051.1
5	5	0.7659999999999999	NP_005064.1	NP_001003036.1	XP_023108551.1	XP_015400313.1	XP_026920929.1
5	5	0.674	NP_000495.1	XP_534191.1	XP_003980607.1	XP_007075386.1	XP_026921062.1
5	5	0.769	NP_001153572.1	XP_003433109.1	XP_019684153.1	XP_015400337.1	XP_014937921.1
5	5	0.731	NP_000563.1	NP_001003077.1	NP_001009209.1	XP_007096169.1	XP_026930389.1
5	5	0.743	NP_060287.1	XP_542668.2	XP_003980577.1	XP_007075355.1	XP_026921020.1
5	5	0.6829999999999999	NP_872365.2	XP_005636891.1	XP_011282232.1	XP_015400642.1	XP_026891934.1
5	5	0.532	NP_056529.1	XP_005622384.1	XP_011289272.1	XP_007096201.1	XP_026930337.1
5	5	0.754	NP_056366.1	XP_542695.2	XP_023116561.1	XP_015400663.1	XP_026896362.1
5	5	0.797	NP_061036.3	XP_547387.1	XP_003999388.1	XP_007096176.1	XP_014935449.1
5	5	0.77	NP_001138502.1	XP_013962279.1	XP_023116589.1	XP_015400688.1	XP_026896312.1
5	5	0.893	NP_005547.3	XP_005636855.1	XP_019690533.2	XP_015400718.1	XP_026892026.1
5	5	0.7759999999999999	NP_067017.2	XP_003434978.3	XP_006943003.4	XP_007096221.1	XP_026930288.1
5	5	0.7759999999999999	NP_064589.2	XP_848787.1	XP_006942901.1	XP_007096162.1	XP_026930412.1
5	5	0.7020000000000001	YP_003024026.1	NP_008471.1	NP_008251.1	YP_001874853.1	NP_941378.1
5	5	0.617	YP_003024027.1	NP_008472.4	NP_008252.1	YP_001874854.1	NP_941379.1
5	5	0.77	YP_003024028.1	NP_008473.4	NP_008253.1	YP_001874855.1	NP_941380.1
5	5	0.667	YP_003024029.1	NP_008474.4	NP_008254.1	YP_001874856.1	NP_941381.1
5	5	0.434	YP_003024030.1	NP_008475.1	NP_008255.1	YP_001874857.1	NP_941382.1
5	5	0.721	YP_003024031.1	NP_008476.1	NP_008256.1	YP_001874858.1	NP_941383.1
5	5	0.7509999999999999	YP_003024032.1	NP_008477.4	NP_008257.1	YP_001874859.1	NP_941384.1
5	5	0.695	YP_003024033.1	NP_008478.4	NP_008258.1	YP_001874860.1	NP_941385.1
5	5	0.679	YP_003024034.1	NP_008479.1	NP_008259.1	YP_001874861.1	NP_941386.1
5	5	0.6829999999999999	NP_033666.1	XP_013973514.1	XP_019685908.1	XP_015400560.1	XP_014937631.1
5	5	0.799	NP_002284.3	XP_013970599.1	XP_011289352.3	XP_007096361.1	XP_026930185.1
5	5	0.7509999999999999	NP_002817.2	XP_013970474.1	XP_023103883.1	XP_007096360.1	XP_026930231.1
5	5	0.565	NP_705834.2	XP_022276587.1	XP_003999367.2	XP_007096353.1	XP_026930276.1
5	5	0.413	NP_660295.2	XP_547175.2	XP_023102748.1	XP_015400499.1	XP_026899303.1
5	5	0.818	NP_940799.1	NP_001093415.1	XP_023116638.1	XP_007077166.1	XP_026916649.1
5	5	0.773	NP_110433.1	XP_853293.1	XP_003999304.1	XP_007096290.1	XP_014928798.1
5	5	0.763	NP_982279.1	XP_005622484.1	XP_003999306.1	XP_007096288.1	XP_014928795.1
5	5	0.8320000000000001	NP_112195.2	XP_005622471.3	XP_023103429.1	XP_007096277.1	XP_026930186.1
5	5	0.787	NP_003029.2	XP_538511.4	NP_001265773.1	XP_015400224.1	XP_014929132.2
5	5	0.789	NP_001499.1	XP_853332.2	XP_003990771.1	XP_015400564.1	XP_014927557.2
5	5	0.782	NP_001186981.1	XP_022276667.1	XP_011289295.1	XP_007096274.1	XP_026930193.1
5	5	0.778	NP_076919.1	XP_854141.1	XP_003982929.1	XP_007077175.1	XP_014939183.1
5	5	0.774	NP_005810.1	XP_005622446.1	XP_003999333.1	XP_007096260.1	XP_014918363.1
5	5	0.764	NP_705873.3	XP_022283217.1	XP_019681180.1	XP_007077178.1	XP_026930960.1
5	5	0.774	NP_203129.1	XP_547420.2	XP_003999336.1	XP_007096253.1	XP_026930230.1
5	5	0.8959999999999999	NP_079025.2	XP_022276595.1	XP_003999348.1	XP_007096238.1	XP_026930269.1
5	5	0.47	NP_001012414.1	XP_005642517.2	XP_019685128.1	XP_015400588.1	XP_026912053.1
5	5	0.629	NP_000778.3	NP_001005263.1	XP_003996085.2	XP_015399858.1	XP_026907567.1
5	5	0.769	NP_067055.2	NP_001300761.1	XP_003997983.4	XP_007096856.2	XP_014927438.1
5	5	0.755	NP_115876.3	XP_545273.3	XP_003992008.1	XP_007077126.1	XP_014944023.2
5	5	0.862	NP_002941.1	XP_848830.1	XP_023105841.1	XP_015399870.1	XP_026905557.1
5	5	0.779	NP_612569.1	XP_013973019.1	XP_003984074.1	XP_007075438.1	XP_014926010.1
5	5	0.7829999999999999	NP_055179.1	XP_533693.2	XP_023101249.1	XP_007096833.1	XP_026900622.1
5	5	0.748	NP_997275.1	NP_001019813.1	XP_003997966.1	XP_007096832.1	XP_014927507.1
5	5	0.654	NP_066998.1	NP_001007141.1	XP_003997970.1	XP_007096830.1	XP_026900654.1
5	5	0.5429999999999999	NP_689694.1	XP_855492.1	XP_003997986.4	XP_007096828.2	XP_014927460.1
5	5	0.7709999999999999	NP_001272.2	XP_533685.5	XP_003997960.1	XP_007096876.1	XP_026900641.1
5	5	0.5479999999999999	NP_775750.3	XP_533703.2	XP_003998043.1	XP_007096798.2	XP_014928609.1
5	5	0.7120000000000001	NP_689821.3	XP_537233.2	XP_023103270.1	XP_015399939.1	XP_026902033.1
5	5	0.7829999999999999	NP_006618.1	XP_005616960.2	XP_003998009.1	XP_007096780.1	XP_014928586.2
5	5	0.8009999999999999	NP_005994.2	XP_533711.1	XP_003998010.1	XP_007096779.1	XP_014928585.2
5	5	0.797	NP_079021.4	XP_532571.1	XP_003998052.1	XP_007096778.1	XP_014917554.2
5	5	0.76	NP_055136.1	XP_539609.3	XP_003998054.1	XP_007096776.1	XP_014917552.1
5	5	0.6	NP_872299.2	XP_532569.4	XP_011288487.2	XP_007096773.2	XP_014917551.2
5	5	0.8009999999999999	NP_002609.1	XP_005626180.1	XP_003984079.2	XP_007075432.1	XP_026928197.1
5	5	0.8	XP_011534867.1	XP_022277682.1	XP_019688532.1	XP_015399964.1	XP_026921453.1
5	5	0.774	NP_005871.1	XP_022267394.1	XP_023100850.1	XP_007096771.1	XP_026900203.1
5	5	0.8290000000000001	NP_004343.1	XP_854506.1	XP_023101315.1	XP_007096977.1	XP_014939501.2
5	5	0.855	NP_891552.1	XP_005617635.1	XP_023100610.1	XP_007096975.1	XP_026900323.1
5	5	0.816	NP_057283.1	NP_001274010.1	XP_003981664.2	XP_015399812.1	XP_026905362.1
5	5	0.785	NP_001290555.1	XP_013967117.1	XP_011277853.1	XP_015399818.1	XP_026909029.1
5	5	0.6709999999999999	NP_061172.1	XP_022270398.1	XP_011281888.1	XP_015399819.1	XP_026929110.1
5	5	0.769	NP_001011.1	XP_005616648.1	XP_003997859.1	XP_007096963.1	XP_014933011.1
5	5	0.763	NP_003398.3	XP_541624.3	XP_003997861.1	XP_007096962.1	XP_026900453.1
5	5	0.9129999999999999	NP_001001414.1	XP_855369.1	XP_019675130.2	XP_007096953.1	XP_026900658.1
5	5	0.75	NP_001389.2	XP_533678.2	XP_003997926.1	XP_007096949.1	XP_026900356.1
5	5	0.773	NP_110417.2	XP_851471.1	XP_023101439.1	XP_007096769.1	XP_014917547.2
5	5	0.902	NP_002803.2	XP_533681.1	XP_011288167.1	XP_007096942.1	XP_026900777.1
5	5	0.846	NP_073592.1	XP_541331.3	XP_003995355.1	XP_015399842.1	XP_026897073.1
5	5	0.743	NP_001855.1	XP_855440.1	XP_003997968.1	XP_007096879.1	XP_014927511.2
5	5	0.6729999999999999	NP_714921.4	XP_022279342.1	XP_023098756.1	XP_015399852.1	XP_026907546.1
5	5	0.797	NP_149100.2	XP_022280023.1	XP_003984063.2	XP_007075446.1	XP_014929686.2
5	5	0.77	NP_006224.1	XP_853642.1	XP_003997961.1	XP_007096877.1	XP_014927500.1
5	5	0.45299999999999996	NP_001352384.1	XP_022263899.1	XP_011279282.1	XP_015400168.1	XP_014940383.1
5	5	0.772	NP_079412.1	XP_855096.1	XP_003997726.1	XP_007096667.1	XP_014926204.2
5	5	0.904	NP_078995.2	XP_534194.3	XP_023109175.1	XP_015400101.1	XP_026921070.1
5	5	0.779	NP_003039.2	XP_022280255.1	XP_011279372.2	XP_015400104.1	XP_026925171.1
5	5	0.7929999999999999	NP_689880.1	XP_850213.1	XP_003983906.2	XP_007096649.2	XP_014940409.1
5	5	0.778	NP_066545.3	XP_848652.1	XP_003983904.1	XP_007096647.1	XP_026925225.1
5	5	0.785	NP_002853.2	XP_003433179.1	XP_006930072.1	XP_007096646.1	XP_026925227.1
5	5	0.8270000000000001	NP_065392.1	XP_850086.2	XP_006930067.2	XP_007096642.1	XP_026925239.1
5	5	0.9129999999999999	NP_116265.1	XP_537368.2	XP_003987514.1	XP_015400139.1	XP_026921205.1
5	5	0.8009999999999999	NP_065740.2	XP_005634784.1	XP_023107270.1	XP_007096617.1	XP_026925295.1
5	5	0.746	NP_848578.1	XP_005634785.1	XP_003983863.1	XP_007096616.1	XP_014918745.1
5	5	0.767	NP_938017.2	XP_531842.1	XP_003984086.1	XP_007075423.1	XP_026928176.1
5	5	0.743	NP_005006.4	XP_005623266.1	XP_019688355.2	XP_015400171.1	XP_026921192.1
5	5	0.779	NP_065397.3	XP_534336.1	XP_023107263.1	XP_007096604.1	XP_014918725.2
5	5	0.769	NP_996784.1	XP_013975173.1	XP_006941171.1	XP_007096589.1	XP_014926205.1
5	5	0.7759999999999999	NP_001815.2	NP_001300705.1	XP_003997693.1	XP_007096588.1	XP_014926207.2
5	5	0.794	NP_000331.1	XP_545289.3	XP_003991965.1	XP_007077143.1	XP_014944045.1
5	5	0.62	NP_612362.2	XP_022263081.1	XP_023101969.1	XP_015400210.1	XP_026906176.1
5	5	0.414	NP_006554.1	XP_542040.3	XP_023101736.1	XP_015400215.1	XP_026906352.1
5	5	0.8759999999999999	NP_005593.2	XP_545284.3	XP_003991969.1	XP_007077136.2	XP_026917260.1
5	5	0.7829999999999999	NP_001006611.1	XP_003638979.1	XP_003998062.1	XP_007096762.1	XP_014939507.1
5	5	0.884	NP_001003938.1	XP_003639177.1	XP_006942586.1	XP_007096737.1	XP_026898814.1
5	5	0.7829999999999999	NP_057394.3	XP_013970222.1	XP_003999024.1	XP_007096717.1	XP_014930336.1
5	5	0.778	NP_006421.2	XP_003639378.1	XP_003984083.1	XP_007075428.1	XP_026928180.1
5	5	0.8029999999999999	NP_055050.1	XP_855388.3	XP_004001075.1	XP_007096705.1	XP_026908760.1
5	5	0.774	NP_001182345.1	XP_849124.2	XP_011284463.1	XP_015400015.1	XP_014926467.1
5	5	0.773	NP_001182344.1	XP_005635520.1	XP_011284494.1	XP_015400016.1	XP_014926468.1
5	5	0.767	NP_001182359.1	XP_857907.1	XP_011284530.1	XP_015400017.1	XP_014926470.1
5	5	0.631	NP_542193.3	XP_022266504.1	XP_023097049.1	XP_007096698.1	XP_026899676.1
5	5	0.856	NP_005249.1	XP_544622.2	XP_003987320.1	XP_015398920.1	XP_026922767.1
5	5	0.7240000000000001	NP_003960.1	XP_541337.3	XP_023101548.1	XP_007096692.1	XP_026893389.1
5	5	0.8759999999999999	NP_940863.3	XP_538457.3	XP_023107353.1	XP_015400058.1	XP_026925089.1
5	5	0.7	NP_683765.1	XP_013972973.1	XP_011279390.1	XP_015400060.1	XP_026928395.1
5	5	0.773	NP_060564.2	XP_005641416.1	XP_006943808.1	XP_007096682.1	XP_014931741.2
5	5	0.425	NP_542177.1	XP_022264107.1	XP_019683689.1	XP_007096677.1	XP_026925257.1
5	5	0.596	NP_570612.1	XP_848363.2	XP_003983890.1	XP_007096676.1	XP_014917164.1
5	5	0.79	NP_000811.1	XP_849623.2	XP_023109304.1	XP_015400084.1	XP_026921089.1
5	5	0.769	NP_060016.3	XP_538455.2	XP_023107334.1	XP_015400085.1	XP_014920660.2
5	5	0.8	NP_114154.1	XP_005621733.1	XP_003999062.1	XP_007098787.2	XP_026899317.1
5	5	0.7190000000000001	NP_001003693.1	XP_005627210.1	XP_006931629.1	XP_007098844.1	XP_014937633.1
5	5	0.6890000000000001	NP_001034740.1	XP_003431717.1	XP_019685942.1	XP_007098830.1	XP_014937666.1
5	5	0.78	NP_000425.1	XP_538838.2	XP_003985992.1	XP_007098822.1	XP_014937171.2
5	5	0.7859999999999999	NP_079533.2	XP_538839.3	XP_003985993.1	XP_007098820.1	XP_014937170.2
5	5	0.588	NP_005152.1	XP_005631266.1	XP_006937385.1	XP_015397738.1	XP_026901031.1
5	5	0.785	NP_001701.2	XP_003431724.1	XP_003986000.1	XP_007098818.1	XP_014937169.2
5	5	0.757	NP_001005218.1	XP_540584.3	XP_023094791.1	XP_015397746.1	XP_014943422.1
5	5	0.608	NP_006501.1	XP_005642504.1	XP_023110439.1	XP_015397768.1	XP_026907666.1
5	5	0.9	NP_001032671.2	XP_544953.2	XP_023108751.1	XP_015397785.1	XP_026915259.1
5	5	0.818	NP_065688.1	XP_855230.2	XP_023098435.1	XP_007075791.1	XP_026905307.1
5	5	0.7759999999999999	NP_898831.1	XP_013976516.1	XP_023112314.1	XP_015397804.1	XP_026929623.1
5	5	0.779	XP_016871209.1	XP_013976517.1	XP_023112313.1	XP_015397805.1	XP_026929624.1
5	5	0.7809999999999999	XP_006717445.1	XP_005616975.1	XP_023112315.1	XP_015397807.1	XP_026929626.1
5	5	0.922	NP_005253.3	XP_537010.5	XP_003998994.1	XP_007098772.1	XP_026899393.1
5	5	0.847	NP_057416.1	NP_001108221.1	XP_003999081.2	XP_007098769.2	XP_014936446.1
5	5	0.775	XP_005248693.1	XP_005627653.1	XP_023109934.1	XP_007076969.1	XP_026913104.1
5	5	0.631	NP_872369.2	XP_022276386.1	XP_006942516.3	XP_007098748.1	XP_026898758.1
5	5	0.7170000000000001	NP_001025041.1	XP_544937.3	XP_011280033.1	XP_015397828.1	XP_014935561.2
5	5	0.8759999999999999	NP_071440.1	XP_003432000.1	XP_023114271.1	XP_015397661.1	XP_026915403.1
5	5	0.7759999999999999	NP_002370.1	XP_022270572.1	XP_023115830.1	XP_015397645.1	XP_026914009.1
5	5	0.777	NP_783864.1	XP_536257.1	XP_003985483.3	XP_007098934.1	XP_014938774.2
